113.35 ; 131.28 ; 318.55 
113.27 ; 131.28 ; 318.55 
113.2 ; 131.28 ; 318.55 
113.13 ; 131.28 ; 318.55 
113.06 ; 131.28 ; 318.55 
112.98 ; 131.28 ; 318.55 
112.91 ; 131.28 ; 318.55 
112.84 ; 131.28 ; 318.55 
112.76 ; 131.28 ; 318.55 
112.69 ; 131.28 ; 318.55 
112.62 ; 131.28 ; 318.55 
112.55 ; 131.28 ; 318.55 
112.47 ; 131.28 ; 318.55 
112.4 ; 131.28 ; 318.55 
112.33 ; 131.28 ; 318.55 
112.26 ; 131.28 ; 318.55 
112.18 ; 131.28 ; 318.55 
112.11 ; 131.28 ; 318.55 
112.04 ; 131.28 ; 318.55 
111.97 ; 131.28 ; 318.55 
111.89 ; 131.28 ; 318.55 
111.82 ; 131.28 ; 318.55 
111.75 ; 131.28 ; 318.55 
111.68 ; 131.28 ; 318.55 
111.6 ; 131.28 ; 318.55 
111.53 ; 131.28 ; 318.55 
111.46 ; 131.28 ; 318.55 
111.39 ; 131.28 ; 318.55 
111.31 ; 131.28 ; 318.55 
111.24 ; 131.28 ; 318.55 
111.17 ; 131.28 ; 318.55 
111.1 ; 131.28 ; 318.55 
111.02 ; 131.28 ; 318.55 
110.95 ; 131.28 ; 318.55 
110.88 ; 131.28 ; 318.55 
110.81 ; 131.28 ; 318.55 
110.73 ; 131.28 ; 318.55 
110.66 ; 131.28 ; 318.55 
110.59 ; 131.28 ; 318.55 
110.52 ; 131.28 ; 318.55 
110.44 ; 131.28 ; 318.55 
110.37 ; 131.28 ; 318.55 
110.3 ; 131.28 ; 318.55 
110.23 ; 131.28 ; 318.55 
110.15 ; 131.28 ; 318.55 
110.08 ; 131.28 ; 318.55 
110.01 ; 131.28 ; 318.55 
109.94 ; 131.28 ; 318.55 
109.86 ; 131.28 ; 318.55 
109.79 ; 131.28 ; 318.55 
109.72 ; 131.28 ; 318.55 
109.65 ; 131.28 ; 318.55 
109.57 ; 131.28 ; 318.55 
109.5 ; 131.28 ; 318.55 
109.43 ; 131.28 ; 318.55 
109.36 ; 131.28 ; 318.55 
109.28 ; 131.28 ; 318.55 
109.21 ; 131.28 ; 318.55 
109.14 ; 131.28 ; 318.55 
109.07 ; 131.28 ; 318.55 
108.99 ; 131.28 ; 318.55 
108.92 ; 131.28 ; 318.55 
108.85 ; 131.28 ; 318.55 
108.78 ; 131.28 ; 318.55 
108.7 ; 131.28 ; 318.55 
108.63 ; 131.28 ; 318.55 
108.56 ; 131.28 ; 318.55 
108.49 ; 131.28 ; 318.55 
108.41 ; 131.28 ; 318.55 
108.34 ; 131.28 ; 318.55 
108.27 ; 131.28 ; 318.55 
108.2 ; 131.28 ; 318.55 
108.12 ; 131.28 ; 318.55 
108.05 ; 131.28 ; 318.55 
107.98 ; 131.28 ; 318.55 
107.91 ; 131.28 ; 318.55 
107.83 ; 131.28 ; 318.55 
107.76 ; 131.28 ; 318.55 
107.69 ; 131.28 ; 318.55 
107.62 ; 131.28 ; 318.55 
107.54 ; 131.28 ; 318.55 
107.47 ; 131.28 ; 318.55 
107.4 ; 131.28 ; 318.55 
107.33 ; 131.28 ; 318.55 
107.25 ; 131.28 ; 318.55 
107.18 ; 131.28 ; 318.55 
107.11 ; 131.28 ; 318.55 
107.04 ; 131.28 ; 318.55 
106.96 ; 131.28 ; 318.55 
106.89 ; 131.28 ; 318.55 
106.82 ; 131.28 ; 318.55 
106.75 ; 131.28 ; 318.55 
106.67 ; 131.28 ; 318.55 
106.6 ; 131.28 ; 318.55 
106.53 ; 131.28 ; 318.55 
106.46 ; 131.28 ; 318.55 
106.38 ; 131.28 ; 318.55 
106.31 ; 131.28 ; 318.55 
106.24 ; 131.28 ; 318.55 
106.16 ; 131.28 ; 318.55 
106.09 ; 131.28 ; 318.55 
106.02 ; 131.28 ; 318.55 
105.95 ; 131.28 ; 318.55 
105.87 ; 131.28 ; 318.55 
105.8 ; 131.28 ; 318.55 
105.73 ; 131.28 ; 318.55 
105.66 ; 131.28 ; 318.55 
105.58 ; 131.28 ; 318.55 
105.51 ; 131.28 ; 318.55 
105.44 ; 131.28 ; 318.55 
105.37 ; 131.28 ; 318.55 
105.29 ; 131.28 ; 318.55 
105.22 ; 131.28 ; 318.55 
105.15 ; 131.28 ; 318.55 
105.08 ; 131.28 ; 318.55 
105.0 ; 131.28 ; 318.55 
104.93 ; 131.28 ; 318.55 
104.86 ; 131.28 ; 318.55 
104.79 ; 131.28 ; 318.55 
104.71 ; 131.28 ; 318.55 
104.64 ; 131.28 ; 318.55 
104.57 ; 131.28 ; 318.55 
104.5 ; 131.28 ; 318.55 
104.42 ; 131.28 ; 318.55 
104.35 ; 131.28 ; 318.55 
104.28 ; 131.28 ; 318.55 
104.21 ; 131.28 ; 318.55 
104.13 ; 131.28 ; 318.55 
104.06 ; 131.28 ; 318.55 
103.99 ; 131.28 ; 318.55 
103.92 ; 131.28 ; 318.55 
103.84 ; 131.28 ; 318.55 
103.77 ; 131.28 ; 318.55 
103.7 ; 131.28 ; 318.55 
103.63 ; 131.28 ; 318.55 
103.55 ; 131.28 ; 318.55 
103.48 ; 131.28 ; 318.55 
103.41 ; 131.28 ; 318.55 
103.34 ; 131.28 ; 318.55 
103.26 ; 131.28 ; 318.55 
103.19 ; 131.28 ; 318.55 
103.12 ; 131.28 ; 318.55 
103.05 ; 131.28 ; 318.55 
102.97 ; 131.28 ; 318.55 
102.9 ; 131.28 ; 318.55 
102.83 ; 131.28 ; 318.55 
102.76 ; 131.28 ; 318.55 
102.68 ; 131.28 ; 318.55 
102.61 ; 131.28 ; 318.55 
102.54 ; 131.28 ; 318.55 
102.47 ; 131.28 ; 318.55 
102.39 ; 131.28 ; 318.55 
102.32 ; 131.28 ; 318.55 
102.25 ; 131.28 ; 318.55 
102.18 ; 131.28 ; 318.55 
102.1 ; 131.28 ; 318.55 
102.03 ; 131.28 ; 318.55 
101.96 ; 131.28 ; 318.55 
101.89 ; 131.28 ; 318.55 
101.81 ; 131.28 ; 318.55 
101.74 ; 131.28 ; 318.55 
101.67 ; 131.28 ; 318.55 
101.6 ; 131.28 ; 318.55 
101.52 ; 131.28 ; 318.55 
101.45 ; 131.28 ; 318.55 
101.38 ; 131.28 ; 318.55 
101.31 ; 131.28 ; 318.55 
101.23 ; 131.28 ; 318.55 
101.16 ; 131.28 ; 318.55 
101.09 ; 131.28 ; 318.55 
101.02 ; 131.28 ; 318.55 
100.94 ; 131.28 ; 318.55 
100.87 ; 131.28 ; 318.55 
100.8 ; 131.28 ; 318.55 
100.73 ; 131.28 ; 318.55 
100.65 ; 131.28 ; 318.55 
100.58 ; 131.28 ; 318.55 
100.51 ; 131.28 ; 318.55 
100.44 ; 131.28 ; 318.55 
100.36 ; 131.28 ; 318.55 
100.29 ; 131.28 ; 318.55 
100.22 ; 131.28 ; 318.55 
100.15 ; 131.28 ; 318.55 
100.07 ; 131.28 ; 318.55 
100.0 ; 131.28 ; 318.55 
99.93 ; 131.28 ; 318.55 
99.85 ; 131.28 ; 318.55 
99.78 ; 131.28 ; 318.55 
99.71 ; 131.28 ; 318.55 
99.64 ; 131.28 ; 318.55 
99.56 ; 131.28 ; 318.55 
99.49 ; 131.28 ; 318.55 
99.42 ; 131.28 ; 318.55 
99.35 ; 131.28 ; 318.55 
99.27 ; 131.28 ; 318.55 
99.2 ; 131.28 ; 318.55 
99.13 ; 131.28 ; 318.55 
99.06 ; 131.28 ; 318.55 
98.98 ; 131.28 ; 318.55 
98.91 ; 131.28 ; 318.55 
98.84 ; 131.28 ; 318.55 
98.77 ; 131.28 ; 318.55 
98.69 ; 131.28 ; 318.55 
98.62 ; 131.28 ; 318.55 
98.55 ; 131.28 ; 318.55 
98.48 ; 131.28 ; 318.55 
98.4 ; 131.28 ; 318.55 
98.33 ; 131.28 ; 318.55 
98.26 ; 131.28 ; 318.55 
98.19 ; 131.28 ; 318.55 
98.11 ; 131.28 ; 318.55 
98.04 ; 131.28 ; 318.55 
97.97 ; 131.28 ; 318.55 
97.9 ; 131.28 ; 318.55 
97.82 ; 131.28 ; 318.55 
97.75 ; 131.28 ; 318.55 
97.68 ; 131.28 ; 318.55 
97.61 ; 131.28 ; 318.55 
97.53 ; 131.28 ; 318.55 
97.46 ; 131.28 ; 318.55 
97.39 ; 131.28 ; 318.55 
97.32 ; 131.28 ; 318.55 
97.24 ; 131.28 ; 318.55 
97.17 ; 131.28 ; 318.55 
97.1 ; 131.28 ; 318.55 
97.03 ; 131.28 ; 318.55 
96.95 ; 131.28 ; 318.55 
96.88 ; 131.28 ; 318.55 
96.81 ; 131.28 ; 318.55 
96.74 ; 131.28 ; 318.55 
96.66 ; 131.28 ; 318.55 
96.59 ; 131.28 ; 318.55 
96.52 ; 131.28 ; 318.55 
96.45 ; 131.28 ; 318.55 
96.37 ; 131.28 ; 318.55 
96.3 ; 131.28 ; 318.55 
96.23 ; 131.28 ; 318.55 
96.16 ; 131.28 ; 318.55 
96.08 ; 131.28 ; 318.55 
96.01 ; 131.28 ; 318.55 
95.94 ; 131.28 ; 318.55 
95.87 ; 131.28 ; 318.55 
95.79 ; 131.28 ; 318.55 
95.72 ; 131.28 ; 318.55 
95.65 ; 131.28 ; 318.55 
95.58 ; 131.28 ; 318.55 
95.5 ; 131.28 ; 318.55 
95.43 ; 131.28 ; 318.55 
95.36 ; 131.28 ; 318.55 
95.29 ; 131.28 ; 318.55 
95.21 ; 131.28 ; 318.55 
95.14 ; 131.28 ; 318.55 
95.07 ; 131.28 ; 318.55 
95.0 ; 131.28 ; 318.55 
94.92 ; 131.28 ; 318.55 
94.85 ; 131.28 ; 318.55 
94.78 ; 131.28 ; 318.55 
94.71 ; 131.28 ; 318.55 
94.63 ; 131.28 ; 318.55 
94.56 ; 131.28 ; 318.55 
94.49 ; 131.28 ; 318.55 
94.42 ; 131.28 ; 318.55 
94.34 ; 131.28 ; 318.55 
94.27 ; 131.28 ; 318.55 
94.2 ; 131.28 ; 318.55 
94.13 ; 131.28 ; 318.55 
94.05 ; 131.28 ; 318.55 
93.98 ; 131.28 ; 318.55 
93.91 ; 131.28 ; 318.55 
93.84 ; 131.28 ; 318.55 
93.76 ; 131.28 ; 318.55 
93.69 ; 131.28 ; 318.55 
93.62 ; 131.28 ; 318.55 
93.54 ; 131.28 ; 318.55 
93.47 ; 131.28 ; 318.55 
93.4 ; 131.28 ; 318.55 
93.33 ; 131.28 ; 318.55 
93.25 ; 131.28 ; 318.55 
93.18 ; 131.28 ; 318.55 
93.11 ; 131.28 ; 318.55 
93.04 ; 131.28 ; 318.55 
92.96 ; 131.28 ; 318.55 
92.89 ; 131.28 ; 318.55 
92.82 ; 131.28 ; 318.55 
92.75 ; 131.28 ; 318.55 
92.67 ; 131.28 ; 318.55 
92.6 ; 131.28 ; 318.55 
92.53 ; 131.28 ; 318.55 
92.46 ; 131.28 ; 318.55 
92.38 ; 131.28 ; 318.55 
92.31 ; 131.28 ; 318.55 
92.24 ; 131.28 ; 318.55 
92.17 ; 131.28 ; 318.55 
92.09 ; 131.28 ; 318.55 
92.02 ; 131.28 ; 318.55 
91.95 ; 131.28 ; 318.55 
91.88 ; 131.28 ; 318.55 
91.8 ; 131.28 ; 318.55 
91.73 ; 131.28 ; 318.55 
91.66 ; 131.28 ; 318.55 
91.59 ; 131.28 ; 318.55 
91.51 ; 131.28 ; 318.55 
91.44 ; 131.28 ; 318.55 
91.37 ; 131.28 ; 318.55 
91.3 ; 131.28 ; 318.55 
91.22 ; 131.28 ; 318.55 
91.15 ; 131.28 ; 318.55 
91.08 ; 131.28 ; 318.55 
91.01 ; 131.28 ; 318.55 
90.93 ; 131.28 ; 318.55 
90.86 ; 131.28 ; 318.55 
90.79 ; 131.28 ; 318.55 
90.72 ; 131.28 ; 318.55 
90.64 ; 131.28 ; 318.55 
90.57 ; 131.28 ; 318.55 
90.5 ; 131.28 ; 318.55 
90.43 ; 131.28 ; 318.55 
90.35 ; 131.28 ; 318.55 
90.28 ; 131.28 ; 318.55 
90.21 ; 131.28 ; 318.55 
90.14 ; 131.28 ; 318.55 
90.06 ; 131.28 ; 318.55 
89.99 ; 131.28 ; 318.55 
89.92 ; 131.28 ; 318.55 
89.85 ; 131.28 ; 318.55 
89.77 ; 131.28 ; 318.55 
89.7 ; 131.28 ; 318.55 
89.63 ; 131.28 ; 318.55 
89.56 ; 131.28 ; 318.55 
89.48 ; 131.28 ; 318.55 
89.41 ; 131.28 ; 318.55 
89.34 ; 131.28 ; 318.55 
89.27 ; 131.28 ; 318.55 
89.19 ; 131.28 ; 318.55 
89.12 ; 131.28 ; 318.55 
89.05 ; 131.28 ; 318.55 
88.98 ; 131.28 ; 318.55 
88.9 ; 131.28 ; 318.55 
88.83 ; 131.28 ; 318.55 
88.76 ; 131.28 ; 318.55 
88.69 ; 131.28 ; 318.55 
88.61 ; 131.28 ; 318.55 
88.54 ; 131.28 ; 318.55 
88.47 ; 131.28 ; 318.55 
88.4 ; 131.28 ; 318.55 
88.32 ; 131.28 ; 318.55 
88.25 ; 131.28 ; 318.55 
88.18 ; 131.28 ; 318.55 
88.11 ; 131.28 ; 318.55 
88.03 ; 131.28 ; 318.55 
87.96 ; 131.28 ; 318.55 
87.89 ; 131.28 ; 318.55 
87.82 ; 131.28 ; 318.55 
87.74 ; 131.28 ; 318.55 
87.67 ; 131.28 ; 318.55 
87.6 ; 131.28 ; 318.55 
87.53 ; 131.28 ; 318.55 
87.45 ; 131.28 ; 318.55 
87.38 ; 131.28 ; 318.55 
87.31 ; 131.28 ; 318.55 
87.24 ; 131.28 ; 318.55 
87.16 ; 131.28 ; 318.55 
87.09 ; 131.28 ; 318.55 
87.02 ; 131.28 ; 318.55 
86.94 ; 131.28 ; 318.55 
86.87 ; 131.28 ; 318.55 
86.8 ; 131.28 ; 318.55 
86.73 ; 131.28 ; 318.55 
86.65 ; 131.28 ; 318.55 
86.58 ; 131.28 ; 318.55 
86.51 ; 131.28 ; 318.55 
86.44 ; 131.28 ; 318.55 
86.36 ; 131.28 ; 318.55 
86.29 ; 131.28 ; 318.55 
86.22 ; 131.28 ; 318.55 
86.15 ; 131.28 ; 318.55 
86.07 ; 131.28 ; 318.55 
86.0 ; 131.28 ; 318.55 
85.93 ; 131.28 ; 318.55 
85.86 ; 131.28 ; 318.55 
85.78 ; 131.28 ; 318.55 
85.71 ; 131.28 ; 318.55 
85.64 ; 131.28 ; 318.55 
85.57 ; 131.28 ; 318.55 
85.49 ; 131.28 ; 318.55 
85.42 ; 131.28 ; 318.55 
85.35 ; 131.28 ; 318.55 
85.28 ; 131.28 ; 318.55 
85.2 ; 131.28 ; 318.55 
85.13 ; 131.28 ; 318.55 
85.06 ; 131.28 ; 318.55 
84.99 ; 131.28 ; 318.55 
84.91 ; 131.28 ; 318.55 
84.84 ; 131.28 ; 318.55 
84.77 ; 131.28 ; 318.55 
84.7 ; 131.28 ; 318.55 
84.62 ; 131.28 ; 318.55 
84.55 ; 131.28 ; 318.55 
84.48 ; 131.28 ; 318.55 
84.41 ; 131.28 ; 318.55 
84.33 ; 131.28 ; 318.55 
84.26 ; 131.28 ; 318.55 
84.19 ; 131.28 ; 318.55 
84.12 ; 131.28 ; 318.55 
84.04 ; 131.28 ; 318.55 
83.97 ; 131.28 ; 318.55 
83.9 ; 131.28 ; 318.55 
83.83 ; 131.28 ; 318.55 
83.75 ; 131.28 ; 318.55 
83.68 ; 131.28 ; 318.55 
83.61 ; 131.28 ; 318.55 
83.54 ; 131.28 ; 318.55 
83.46 ; 131.28 ; 318.55 
83.39 ; 131.28 ; 318.55 
83.32 ; 131.28 ; 318.55 
83.25 ; 131.28 ; 318.55 
83.17 ; 131.28 ; 318.55 
83.1 ; 131.28 ; 318.55 
83.03 ; 131.28 ; 318.55 
82.96 ; 131.28 ; 318.55 
82.88 ; 131.28 ; 318.55 
82.81 ; 131.28 ; 318.55 
82.74 ; 131.28 ; 318.55 
82.67 ; 131.28 ; 318.55 
82.59 ; 131.28 ; 318.55 
82.52 ; 131.28 ; 318.55 
82.45 ; 131.28 ; 318.55 
82.38 ; 131.28 ; 318.55 
82.3 ; 131.28 ; 318.55 
82.23 ; 131.28 ; 318.55 
82.16 ; 131.28 ; 318.55 
82.09 ; 131.28 ; 318.55 
82.01 ; 131.28 ; 318.55 
81.94 ; 131.28 ; 318.55 
81.87 ; 131.28 ; 318.55 
81.8 ; 131.28 ; 318.55 
81.72 ; 131.28 ; 318.55 
81.65 ; 131.28 ; 318.55 
81.58 ; 131.28 ; 318.55 
81.51 ; 131.28 ; 318.55 
81.43 ; 131.28 ; 318.55 
81.36 ; 131.28 ; 318.55 
81.29 ; 131.28 ; 318.55 
81.22 ; 131.28 ; 318.55 
81.14 ; 131.28 ; 318.55 
81.07 ; 131.28 ; 318.55 
81.0 ; 131.28 ; 318.55 
80.93 ; 131.28 ; 318.55 
80.85 ; 131.28 ; 318.55 
80.78 ; 131.28 ; 318.55 
80.71 ; 131.28 ; 318.55 
80.63 ; 131.28 ; 318.55 
80.56 ; 131.28 ; 318.55 
80.49 ; 131.28 ; 318.55 
80.42 ; 131.28 ; 318.55 
80.34 ; 131.28 ; 318.55 
80.27 ; 131.28 ; 318.55 
80.2 ; 131.28 ; 318.55 
80.13 ; 131.28 ; 318.55 
80.05 ; 131.28 ; 318.55 
79.98 ; 131.28 ; 318.55 
79.91 ; 131.28 ; 318.55 
79.84 ; 131.28 ; 318.55 
79.76 ; 131.28 ; 318.55 
79.69 ; 131.28 ; 318.55 
79.62 ; 131.28 ; 318.55 
79.55 ; 131.28 ; 318.55 
79.47 ; 131.28 ; 318.55 
79.4 ; 131.28 ; 318.55 
79.33 ; 131.28 ; 318.55 
79.26 ; 131.28 ; 318.55 
79.18 ; 131.28 ; 318.55 
79.11 ; 131.28 ; 318.55 
79.04 ; 131.28 ; 318.55 
78.97 ; 131.28 ; 318.55 
78.89 ; 131.28 ; 318.55 
78.82 ; 131.28 ; 318.55 
78.75 ; 131.28 ; 318.55 
78.68 ; 131.28 ; 318.55 
78.6 ; 131.28 ; 318.55 
78.53 ; 131.28 ; 318.55 
78.46 ; 131.28 ; 318.55 
78.39 ; 131.28 ; 318.55 
78.31 ; 131.28 ; 318.55 
78.24 ; 131.28 ; 318.55 
78.17 ; 131.28 ; 318.55 
78.1 ; 131.28 ; 318.55 
78.02 ; 131.28 ; 318.55 
77.95 ; 131.28 ; 318.55 
77.88 ; 131.28 ; 318.55 
77.81 ; 131.28 ; 318.55 
77.73 ; 131.28 ; 318.55 
77.66 ; 131.28 ; 318.55 
77.59 ; 131.28 ; 318.55 
77.52 ; 131.28 ; 318.55 
77.44 ; 131.28 ; 318.55 
77.37 ; 131.28 ; 318.55 
77.3 ; 131.28 ; 318.55 
77.23 ; 131.28 ; 318.55 
77.15 ; 131.28 ; 318.55 
77.08 ; 131.28 ; 318.55 
77.01 ; 131.28 ; 318.55 
76.94 ; 131.28 ; 318.55 
76.86 ; 131.28 ; 318.55 
76.79 ; 131.28 ; 318.55 
76.72 ; 131.28 ; 318.55 
76.65 ; 131.28 ; 318.55 
76.57 ; 131.28 ; 318.55 
76.5 ; 131.28 ; 318.55 
76.43 ; 131.28 ; 318.55 
76.36 ; 131.28 ; 318.55 
76.28 ; 131.28 ; 318.55 
76.21 ; 131.28 ; 318.55 
76.14 ; 131.28 ; 318.55 
76.07 ; 131.28 ; 318.55 
75.99 ; 131.28 ; 318.55 
75.92 ; 131.28 ; 318.55 
75.85 ; 131.28 ; 318.55 
75.78 ; 131.28 ; 318.55 
75.7 ; 131.28 ; 318.55 
75.63 ; 131.28 ; 318.55 
75.56 ; 131.28 ; 318.55 
75.49 ; 131.28 ; 318.55 
75.41 ; 131.28 ; 318.55 
75.34 ; 131.28 ; 318.55 
75.27 ; 131.28 ; 318.55 
75.2 ; 131.28 ; 318.55 
75.12 ; 131.28 ; 318.55 
75.05 ; 131.28 ; 318.55 
74.98 ; 131.28 ; 318.55 
74.91 ; 131.28 ; 318.55 
74.83 ; 131.28 ; 318.55 
74.76 ; 131.28 ; 318.55 
74.69 ; 131.28 ; 318.55 
74.62 ; 131.28 ; 318.55 
74.54 ; 131.28 ; 318.55 
74.47 ; 131.28 ; 318.55 
74.4 ; 131.28 ; 318.55 
74.32 ; 131.28 ; 318.55 
74.25 ; 131.28 ; 318.55 
74.18 ; 131.28 ; 318.55 
74.11 ; 131.28 ; 318.55 
74.03 ; 131.28 ; 318.55 
73.96 ; 131.28 ; 318.55 
73.89 ; 131.28 ; 318.55 
73.82 ; 131.28 ; 318.55 
73.74 ; 131.28 ; 318.55 
73.67 ; 131.28 ; 318.55 
73.6 ; 131.28 ; 318.55 
73.53 ; 131.28 ; 318.55 
73.45 ; 131.28 ; 318.55 
73.38 ; 131.28 ; 318.55 
73.31 ; 131.28 ; 318.55 
73.24 ; 131.28 ; 318.55 
73.16 ; 131.28 ; 318.55 
73.09 ; 131.28 ; 318.55 
73.02 ; 131.28 ; 318.55 
72.95 ; 131.28 ; 318.55 
72.87 ; 131.28 ; 318.55 
72.8 ; 131.28 ; 318.55 
72.73 ; 131.28 ; 318.55 
72.66 ; 131.28 ; 318.55 
72.58 ; 131.28 ; 318.55 
72.51 ; 131.28 ; 318.55 
72.44 ; 131.28 ; 318.55 
72.37 ; 131.28 ; 318.55 
72.29 ; 131.28 ; 318.55 
72.22 ; 131.28 ; 318.55 
72.15 ; 131.28 ; 318.55 
72.08 ; 131.28 ; 318.55 
72.0 ; 131.28 ; 318.55 
71.93 ; 131.28 ; 318.55 
71.86 ; 131.28 ; 318.55 
71.79 ; 131.28 ; 318.55 
71.71 ; 131.28 ; 318.55 
71.64 ; 131.28 ; 318.55 
71.57 ; 131.28 ; 318.55 
71.5 ; 131.28 ; 318.55 
71.42 ; 131.28 ; 318.55 
71.35 ; 131.28 ; 318.55 
71.28 ; 131.28 ; 318.55 
71.21 ; 131.28 ; 318.55 
71.13 ; 131.28 ; 318.55 
71.06 ; 131.28 ; 318.55 
